Date,Open,High,Low,Close
"Nov 06, 2022",21285.06,21345.38,20920.19,20926.49
"Nov 07, 2022",20924.62,21053.25,20489.97,20602.82
"Nov 08, 2022",20600.67,20664.61,17603.54,18541.27
"Nov 09, 2022",18543.76,18590.46,15682.69,15880.78
"Nov 10, 2022",15883.16,18054.31,15834.02,17586.77
"Nov 11, 2022",17583.25,17650.94,16543.48,17034.29
"Nov 12, 2022",17036.88,17066.68,16651.78,16799.19
"Nov 13, 2022",16799.72,16920.77,16320.63,16353.37
"Nov 14, 2022",16352.03,17109.32,15872.94,16618.2
"Nov 15, 2022",16617.48,17051.96,16542.55,16884.61
"Nov 16, 2022",16884.34,16960.29,16430.11,16669.44
"Nov 17, 2022",16670.43,16726.44,16460.68,16687.52
"Nov 18, 2022",16687.91,16947.06,16564.61,16697.78
"Nov 19, 2022",16696.22,16797.88,16570.41,16711.55
"Nov 20, 2022",16712.92,16746.78,16248.69,16291.83
"Nov 21, 2022",16291.22,16291.22,15599.05,15787.28
"Nov 22, 2022",15782.3,16253.05,15656.61,16189.77
"Nov 23, 2022",16195.59,16638.19,16170.5,16610.71
"Nov 24, 2022",16611.64,16771.47,16501.77,16604.46
"Nov 25, 2022",16602.27,16603.32,16388.4,16521.84
"Nov 26, 2022",16521.58,16666.86,16416.23,16464.28
"Nov 27, 2022",16463.88,16594.41,16437.03,16444.63
"Nov 28, 2022",16440.22,16482.93,16054.53,16217.32
"Nov 29, 2022",16217.64,16522.26,16139.4,16444.98
"Nov 30, 2022",16445.48,17190.94,16445.48,17168.57
"Dec 01, 2022",17168.0,17197.5,16888.39,16967.13
"Dec 02, 2022",16968.68,17088.66,16877.88,17088.66
"Dec 03, 2022",17090.1,17116.04,16888.14,16908.24
"Dec 04, 2022",16908.17,17157.77,16903.44,17130.49
"Dec 05, 2022",17128.89,17378.15,16922.43,16974.83
"Dec 06, 2022",16975.24,17091.86,16939.92,17089.5
"Dec 07, 2022",17089.51,17109.38,16750.56,16848.13
"Dec 08, 2022",16847.35,17267.92,16788.78,17233.47
"Dec 09, 2022",17232.15,17280.55,17100.84,17133.15
"Dec 10, 2022",17134.22,17216.83,17120.68,17128.72
"Dec 11, 2022",17129.71,17245.63,17091.82,17104.19
"Dec 12, 2022",17102.5,17212.56,16899.39,17206.44
"Dec 13, 2022",17206.44,17930.09,17111.76,17781.32
"Dec 14, 2022",17782.07,18318.53,17739.51,17815.65
"Dec 15, 2022",17813.64,17846.74,17322.59,17364.87
"Dec 16, 2022",17364.55,17505.53,16584.7,16647.48
"Dec 17, 2022",16646.98,16800.59,16614.03,16795.09
"Dec 18, 2022",16795.61,16815.39,16697.82,16757.98
"Dec 19, 2022",16759.04,16807.53,16398.14,16439.68
"Dec 20, 2022",16441.79,17012.98,16427.87,16906.3
"Dec 21, 2022",16904.53,16916.8,16755.91,16817.54
"Dec 22, 2022",16818.38,16866.67,16592.41,16830.34
"Dec 23, 2022",16829.64,16905.22,16794.46,16796.95
"Dec 24, 2022",16796.98,16864.7,16793.53,16847.76
"Dec 25, 2022",16847.51,16860.55,16755.25,16841.99
"Dec 26, 2022",16842.25,16920.12,16812.37,16919.8
"Dec 27, 2022",16919.29,16959.85,16642.07,16717.17
"Dec 28, 2022",16716.4,16768.17,16497.56,16552.57
"Dec 29, 2022",16552.32,16651.76,16508.68,16642.34
"Dec 30, 2022",16641.33,16643.43,16408.47,16602.59
"Dec 31, 2022",16603.67,16628.99,16517.52,16547.5
"Jan 01, 2023",16547.91,16630.44,16521.23,16625.08
"Jan 02, 2023",16625.51,16759.34,16572.23,16688.47
"Jan 03, 2023",16688.85,16760.45,16622.37,16679.86
"Jan 04, 2023",16680.21,16964.59,16667.76,16863.24
"Jan 05, 2023",16863.47,16884.02,16790.28,16836.74
"Jan 06, 2023",16836.47,16991.99,16716.42,16951.97
"Jan 07, 2023",16952.12,16975.02,16914.19,16955.08
"Jan 08, 2023",16954.15,17091.14,16924.05,17091.14
"Jan 09, 2023",17093.99,17389.96,17093.99,17196.55
"Jan 10, 2023",17192.95,17484.72,17162.99,17446.29
"Jan 11, 2023",17446.36,17934.9,17337.99,17934.9
"Jan 12, 2023",18117.59,19030.09,17995.2,18869.59
"Jan 13, 2023",18868.91,19964.32,18753.16,19909.57
"Jan 14, 2023",19910.54,21075.14,19907.83,20976.3
"Jan 15, 2023",20977.48,20993.75,20606.99,20880.8
"Jan 16, 2023",20882.22,21360.88,20715.75,21169.63
"Jan 17, 2023",21175.83,21438.66,20978.53,21161.52
"Jan 18, 2023",21161.05,21564.5,20541.54,20688.78
"Jan 19, 2023",20686.75,21163.01,20685.38,21086.79
"Jan 20, 2023",21085.37,22692.36,20919.13,22676.55
"Jan 21, 2023",22677.43,23282.35,22511.83,22777.63
"Jan 22, 2023",22777.99,23056.73,22387.9,22720.42
"Jan 23, 2023",22721.09,23126.49,22654.3,22934.43
"Jan 24, 2023",22929.63,23134.01,22549.74,22636.47
"Jan 25, 2023",22639.27,23722.1,22406.08,23117.86
"Jan 26, 2023",23108.96,23237.08,22911.37,23032.78
"Jan 27, 2023",23030.72,23417.72,22654.59,23078.73
"Jan 28, 2023",23079.96,23165.9,22908.85,23031.09
"Jan 29, 2023",23031.45,23919.89,22985.07,23774.57
"Jan 30, 2023",23774.65,23789.35,22657.58,22840.14
"Jan 31, 2023",22840.8,23225.02,22765.57,23139.28
"Feb 01, 2023",23137.84,23764.54,22877.75,23723.77
"Feb 02, 2023",23720.82,24167.21,23468.6,23471.87
"Feb 03, 2023",23469.41,23678.1,23279.96,23449.32
"Feb 04, 2023",23446.32,23556.95,23291.79,23331.85
"Feb 05, 2023",23332.25,23423.44,22841.76,22955.67
"Feb 06, 2023",22954.02,23119.28,22692.03,22760.11
"Feb 07, 2023",22757.27,23310.97,22756.26,23264.29
"Feb 08, 2023",23263.42,23367.96,22731.1,22939.4
"Feb 09, 2023",22946.57,22996.44,21773.97,21819.04
"Feb 10, 2023",21819.01,21941.19,21539.39,21651.18
"Feb 11, 2023",21651.84,21891.41,21618.45,21870.88
"Feb 12, 2023",21870.9,22060.99,21682.83,21788.2
"Feb 13, 2023",21787.0,21898.41,21460.09,21808.1
"Feb 14, 2023",21801.82,22293.14,21632.39,22220.8
"Feb 15, 2023",22220.59,24307.84,22082.77,24307.84
"Feb 16, 2023",24307.35,25134.12,23602.52,23623.47
"Feb 17, 2023",23621.28,24924.04,23460.76,24565.6
"Feb 18, 2023",24565.3,24798.84,24468.37,24641.28
"Feb 19, 2023",24640.03,25093.05,24327.64,24327.64
"Feb 20, 2023",24336.62,25020.46,23927.91,24829.15
"Feb 21, 2023",24833.05,25126.85,24200.36,24436.35
"Feb 22, 2023",24437.42,24472.34,23644.32,24188.84
"Feb 23, 2023",24190.72,24572.09,23693.92,23947.49
"Feb 24, 2023",23946.01,24103.71,23007.07,23198.13
"Feb 25, 2023",23200.13,23210.21,22861.56,23175.38
"Feb 26, 2023",23174.15,23654.37,23084.22,23561.21
"Feb 27, 2023",23561.45,23857.89,23205.88,23522.87
"Feb 28, 2023",23521.84,23585.38,23077.65,23147.35
"Mar 01, 2023",23150.93,23880.63,23088.63,23646.55
"Mar 02, 2023",23647.02,23739.14,23245.02,23475.47
"Mar 03, 2023",23476.63,23479.35,22213.24,22362.68
"Mar 04, 2023",22362.92,22405.18,22198.98,22353.35
"Mar 05, 2023",22354.14,22613.69,22307.14,22435.51
"Mar 06, 2023",22436.82,22584.29,22331.31,22429.76
"Mar 07, 2023",22428.32,22527.42,22011.26,22219.77
"Mar 08, 2023",22216.44,22268.9,21708.05,21718.08
"Mar 09, 2023",21720.08,21802.72,20210.31,20363.02
"Mar 10, 2023",20367.0,20370.6,19628.25,20187.24
"Mar 11, 2023",20187.88,20792.53,20068.66,20632.41
"Mar 12, 2023",20628.03,22185.03,20448.81,22163.95
"Mar 13, 2023",22156.41,24550.84,21918.2,24197.53
"Mar 14, 2023",24201.77,26514.72,24081.18,24746.07
"Mar 15, 2023",24770.93,25240.62,23964.91,24375.96
"Mar 16, 2023",24373.46,25190.33,24225.11,25052.79
"Mar 17, 2023",25055.12,27787.81,24955.17,27423.93
"Mar 18, 2023",27448.12,27725.95,26636.26,26965.88
"Mar 19, 2023",26969.5,28440.56,26907.72,28038.68
"Mar 20, 2023",28041.6,28527.72,27242.88,27767.24
"Mar 21, 2023",27768.39,28439.56,27439.65,28175.82
"Mar 22, 2023",28158.72,28803.34,26760.0,27307.44
"Mar 23, 2023",27301.96,28729.84,27183.36,28333.97
"Mar 24, 2023",28324.11,28388.44,27039.27,27493.29
"Mar 25, 2023",27487.34,27791.83,27196.23,27494.71
"Mar 26, 2023",27495.52,28178.14,27445.05,27994.33
"Mar 27, 2023",27994.07,28037.93,26606.69,27139.89
"Mar 28, 2023",27132.89,27460.72,26677.82,27268.13
"Mar 29, 2023",27267.03,28619.54,27259.66,28348.44
"Mar 30, 2023",28350.14,29159.9,27720.16,28033.56
"Mar 31, 2023",28032.26,28639.9,27583.71,28478.48
"Apr 01, 2023",28473.33,28802.46,28297.17,28411.04
"Apr 02, 2023",28462.85,28518.96,27884.09,28199.31
"Apr 03, 2023",28183.08,28475.62,27276.72,27790.22
"Apr 04, 2023",27795.27,28433.74,27681.3,28168.09
"Apr 05, 2023",28169.73,28739.24,27843.76,28177.98
"Apr 06, 2023",28175.23,28178.38,27738.76,28044.14
"Apr 07, 2023",28038.97,28111.59,27794.03,27925.86
"Apr 08, 2023",27920.51,28159.86,27883.39,27947.79
"Apr 09, 2023",27952.37,28532.83,27828.48,28333.05
"Apr 10, 2023",28336.03,29771.46,28189.27,29652.98
"Apr 11, 2023",29653.68,30509.08,29609.3,30235.06
"Apr 12, 2023",30231.58,30462.48,29725.57,30139.05
"Apr 13, 2023",29892.74,30539.85,29878.62,30399.07
"Apr 14, 2023",30409.56,31005.61,30044.5,30485.7
"Apr 15, 2023",30490.75,30601.74,30245.88,30318.5
"Apr 16, 2023",30315.98,30555.54,30157.83,30315.36
"Apr 17, 2023",30317.15,30319.2,29275.37,29445.04
"Apr 18, 2023",29449.09,30470.3,29154.85,30397.55
"Apr 19, 2023",30394.19,30411.05,28669.9,28822.68
"Apr 20, 2023",28823.68,29076.4,28037.26,28245.99
"Apr 21, 2023",28249.23,28349.97,27177.37,27276.91
"Apr 22, 2023",27265.89,27872.14,27169.57,27817.5
"Apr 23, 2023",27816.14,27820.24,27400.31,27591.38
"Apr 24, 2023",27591.73,27979.98,27070.85,27525.34
"Apr 25, 2023",27514.87,28371.08,27207.93,28307.6
"Apr 26, 2023",28300.06,29995.84,27324.55,28422.7
"Apr 27, 2023",28428.46,29871.55,28402.89,29473.79
"Apr 28, 2023",29481.01,29572.79,28929.61,29340.26
"Apr 29, 2023",29336.57,29452.46,29088.04,29248.49
"Apr 30, 2023",29245.52,29952.03,29114.02,29268.81
"May 01, 2023",29227.1,29329.94,27680.79,28091.57
"May 02, 2023",28087.18,28881.3,27924.12,28680.54
"May 03, 2023",28680.49,29259.53,28178.39,29006.31
"May 04, 2023",29031.3,29353.19,28694.04,28847.71
"May 05, 2023",28851.48,29668.91,28845.51,29534.38
"May 06, 2023",29538.86,29820.13,28468.97,28904.62
"May 07, 2023",28901.62,29157.52,28441.37,28454.98
"May 08, 2023",28450.46,28663.27,27310.13,27694.27
"May 09, 2023",27695.07,27821.4,27375.6,27658.78
"May 10, 2023",27654.64,28322.69,26883.67,27621.76
"May 11, 2023",27621.09,27621.94,26781.83,27000.79
"May 12, 2023",26987.66,27055.65,25878.43,26804.99
"May 13, 2023",26807.77,27030.48,26710.87,26784.08
"May 14, 2023",26788.97,27150.98,26661.36,26930.64
"May 15, 2023",26931.38,27646.35,26766.1,27192.69
"May 16, 2023",27171.51,27299.3,26878.95,27036.65
"May 17, 2023",27035.47,27465.93,26600.14,27398.8
"May 18, 2023",27401.65,27466.53,26415.1,26832.21
"May 19, 2023",26826.75,27128.62,26700.21,26890.13
"May 20, 2023",26888.84,27155.16,26843.28,27129.59
"May 21, 2023",27118.42,27265.92,26706.92,26753.83
"May 22, 2023",26749.89,27045.73,26549.73,26851.28
"May 23, 2023",26855.96,27434.68,26816.18,27225.73
"May 24, 2023",27224.6,27224.6,26106.58,26334.82
"May 25, 2023",26329.46,26591.52,25890.59,26476.21
"May 26, 2023",26474.18,26916.67,26343.95,26719.29
"May 27, 2023",26720.18,26888.88,26621.14,26868.35
"May 28, 2023",26871.16,28193.45,26802.75,28085.65
"May 29, 2023",28075.59,28432.04,27563.88,27745.88
"May 30, 2023",27745.12,28044.76,27588.5,27702.35
"May 31, 2023",27700.53,27831.68,26866.45,27219.66
"Jun 01, 2023",27218.41,27346.11,26671.72,26819.97
"Jun 02, 2023",26824.56,27303.86,26574.64,27249.59
"Jun 03, 2023",27252.32,27317.05,26958.0,27075.13
"Jun 04, 2023",27075.12,27407.02,26968.22,27119.07
"Jun 05, 2023",27123.11,27129.98,25445.17,25760.1
"Jun 06, 2023",25732.11,27313.82,25434.87,27238.78
"Jun 07, 2023",27235.65,27332.18,26146.99,26346.0
"Jun 08, 2023",26347.65,26797.51,26246.66,26508.22
"Jun 09, 2023",26505.92,26770.29,26339.31,26480.38
"Jun 10, 2023",26481.76,26531.04,25501.84,25851.24
"Jun 11, 2023",25854.03,26203.44,25668.99,25940.17
"Jun 12, 2023",25934.29,26087.92,25675.2,25902.5
"Jun 13, 2023",25902.94,26376.35,25728.37,25918.73
"Jun 14, 2023",25920.26,26041.8,24902.15,25124.68
"Jun 15, 2023",25121.67,25735.31,24797.17,25576.39
"Jun 16, 2023",25575.28,26463.17,25245.36,26327.46
"Jun 17, 2023",26328.68,26769.39,26174.49,26510.68
"Jun 18, 2023",26510.46,26675.93,26325.89,26336.21
"Jun 19, 2023",26335.44,26984.61,26312.83,26851.03
"Jun 20, 2023",26841.66,28388.97,26668.79,28327.49
"Jun 21, 2023",28311.31,30737.33,28283.41,30027.3
"Jun 22, 2023",29995.94,30496.0,29679.16,29912.28
"Jun 23, 2023",29896.38,31389.54,29845.21,30695.47
"Jun 24, 2023",30708.74,30804.15,30290.15,30548.7
"Jun 25, 2023",30545.15,31041.27,30327.94,30480.26
"Jun 26, 2023",30480.52,30636.03,29955.74,30271.13
"Jun 27, 2023",30274.32,31006.79,30236.65,30688.16
"Jun 28, 2023",30696.56,30703.28,29921.82,30086.25
"Jun 29, 2023",30086.19,30796.25,30057.2,30445.35
"Jun 30, 2023",30441.35,31256.86,29600.28,30477.25
"Jul 01, 2023",30471.85,30641.29,30328.87,30590.08
"Jul 02, 2023",30587.27,30766.14,30264.02,30620.77
"Jul 03, 2023",30624.52,31375.61,30586.51,31156.44
"Jul 04, 2023",31156.87,31325.2,30659.36,30777.58
"Jul 05, 2023",30778.72,30877.33,30225.61,30514.17
"Jul 06, 2023",30507.15,31460.05,29892.23,29909.34
"Jul 07, 2023",29908.0,30434.64,29777.29,30342.27
"Jul 08, 2023",30346.92,30374.44,30080.16,30292.54
"Jul 09, 2023",30291.61,30427.59,30085.59,30171.23
"Jul 10, 2023",30172.42,31026.08,29985.39,30414.47
"Jul 11, 2023",30417.63,30788.31,30358.1,30620.95
"Jul 12, 2023",30622.25,30959.96,30228.84,30391.65
"Jul 13, 2023",30387.49,31814.52,30268.35,31476.05
"Jul 14, 2023",31474.72,31582.25,29966.39,30334.07
"Jul 15, 2023",30331.78,30407.78,30263.46,30295.81
"Jul 16, 2023",30297.47,30437.56,30089.67,30249.13
"Jul 17, 2023",30249.63,30336.4,29685.78,30145.89
"Jul 18, 2023",30147.07,30233.66,29556.43,29856.56
"Jul 19, 2023",29862.05,30184.18,29794.27,29913.92
"Jul 20, 2023",29915.25,30195.53,29638.1,29792.02
"Jul 21, 2023",29805.11,30046.0,29733.85,29908.74
"Jul 22, 2023",29908.7,29991.62,29664.12,29771.8
"Jul 23, 2023",29790.11,30330.64,29741.53,30084.54
"Jul 24, 2023",30081.66,30093.39,28934.29,29176.92
"Jul 25, 2023",29178.97,29353.16,29062.43,29227.39
"Jul 26, 2023",29225.76,29675.55,29113.91,29354.97
"Jul 27, 2023",29353.8,29560.97,29099.35,29210.69
"Jul 28, 2023",29212.16,29521.51,29125.85,29319.25
"Jul 29, 2023",29319.45,29396.84,29264.17,29356.92
"Jul 30, 2023",29357.09,29443.17,29059.5,29275.31
"Jul 31, 2023",29278.31,29489.87,29131.58,29230.11
"Aug 01, 2023",29230.87,29675.73,28657.02,29675.73
"Aug 02, 2023",29704.15,29988.0,28946.51,29151.96
"Aug 03, 2023",29161.81,29375.71,28959.49,29178.68
"Aug 04, 2023",29174.38,29302.08,28885.34,29074.09
"Aug 05, 2023",29075.39,29102.46,28957.8,29042.13
"Aug 06, 2023",29043.7,29160.82,28963.83,29041.86
"Aug 07, 2023",29038.51,29244.28,28724.14,29180.58
"Aug 08, 2023",29180.02,30176.8,29113.81,29765.49
"Aug 09, 2023",29766.7,30093.44,29376.8,29561.49
"Aug 10, 2023",29563.97,29688.56,29354.45,29429.59
"Aug 11, 2023",29424.9,29517.77,29253.52,29397.71
"Aug 12, 2023",29399.79,29465.11,29357.59,29415.96
"Aug 13, 2023",29416.59,29441.43,29265.81,29282.91
"Aug 14, 2023",29283.26,29660.25,29124.11,29408.44
"Aug 15, 2023",29408.05,29439.12,29088.85,29170.35
"Aug 16, 2023",29169.07,29221.98,28701.78,28701.78
"Aug 17, 2023",28699.8,28745.95,25409.11,26664.55
"Aug 18, 2023",26636.08,26808.2,25668.92,26049.56
"Aug 19, 2023",26047.83,26249.45,25802.41,26096.21
"Aug 20, 2023",26096.86,26260.68,26004.31,26189.58
"Aug 21, 2023",26188.69,26220.2,25846.09,26124.14
"Aug 22, 2023",26130.75,26135.51,25520.73,26031.66
"Aug 23, 2023",26040.47,26786.9,25805.0,26431.64
"Aug 24, 2023",26431.52,26554.91,25914.93,26162.37
"Aug 25, 2023",26163.68,26248.1,25786.81,26047.67
"Aug 26, 2023",26047.23,26107.38,25983.88,26008.46
"Aug 27, 2023",26008.24,26165.37,25965.1,26089.69
"Aug 28, 2023",26089.62,26198.58,25880.6,26106.15
"Aug 29, 2023",26102.49,28089.34,25912.63,27727.39
"Aug 30, 2023",27726.08,27760.16,27069.21,27297.27
"Aug 31, 2023",27301.93,27456.08,25752.93,25931.47
"Sep 01, 2023",25934.02,26125.87,25362.61,25800.72
"Sep 02, 2023",25800.91,25970.29,25753.09,25868.8
"Sep 03, 2023",25869.47,26087.15,25817.03,25969.57
"Sep 04, 2023",25968.17,26081.53,25657.03,25812.42
"Sep 05, 2023",25814.96,25858.38,25589.99,25779.98
"Sep 06, 2023",25783.93,25953.02,25404.36,25753.24
"Sep 07, 2023",25748.31,26409.3,25608.2,26240.2
"Sep 08, 2023",26245.21,26414.01,25677.48,25905.65
"Sep 09, 2023",25905.43,25921.98,25810.49,25895.68
"Sep 10, 2023",25895.21,25978.13,25640.26,25832.23
"Sep 11, 2023",25831.71,25883.95,24930.3,25162.65
"Sep 12, 2023",25160.66,26451.94,25133.08,25833.34
"Sep 13, 2023",25837.55,26376.11,25781.12,26228.32
"Sep 14, 2023",26228.28,26774.62,26171.45,26539.67
"Sep 15, 2023",26533.82,26840.5,26240.7,26608.69
"Sep 16, 2023",26606.2,26754.77,26473.89,26568.28
"Sep 17, 2023",26567.93,26618.0,26445.07,26534.19
"Sep 18, 2023",26532.99,27414.73,26415.52,26754.28
"Sep 19, 2023",26760.85,27488.76,26681.61,27211.12
"Sep 20, 2023",27210.23,27379.51,26864.08,27132.01
"Sep 21, 2023",27129.84,27152.94,26389.3,26567.63
"Sep 22, 2023",26564.06,26726.08,26495.53,26579.57
"Sep 23, 2023",26578.56,26634.19,26520.52,26579.39
"Sep 24, 2023",26579.37,26716.06,26221.05,26256.83
"Sep 25, 2023",26253.78,26421.51,26011.47,26298.48
"Sep 26, 2023",26294.76,26389.88,26090.71,26217.25
"Sep 27, 2023",26209.5,26817.84,26111.46,26352.72
"Sep 28, 2023",26355.81,27259.5,26327.32,27021.55
"Sep 29, 2023",27024.84,27225.94,26721.76,26911.72
"Sep 30, 2023",26911.69,27091.79,26888.97,26967.92
"Oct 01, 2023",26967.4,28047.24,26965.09,27983.75
"Oct 02, 2023",27976.8,28494.46,27347.79,27530.79
"Oct 03, 2023",27508.25,27667.19,27216.0,27429.98
"Oct 04, 2023",27429.07,27826.66,27248.11,27799.39
"Oct 05, 2023",27798.65,28091.86,27375.6,27415.91
"Oct 06, 2023",27412.12,28252.54,27215.55,27946.6
"Oct 07, 2023",27946.78,28028.09,27870.42,27968.84
"Oct 08, 2023",27971.68,28102.17,27740.66,27935.09
"Oct 09, 2023",27934.47,27989.47,27302.56,27583.68
"Oct 10, 2023",27589.2,27715.85,27301.65,27391.02
"Oct 11, 2023",27392.08,27474.12,26561.1,26873.32
"Oct 12, 2023",26873.29,26921.44,26558.32,26756.8
"Oct 13, 2023",26752.88,27092.7,26686.32,26862.38
"Oct 14, 2023",26866.2,26969.0,26814.59,26861.71
"Oct 15, 2023",26858.01,27289.17,26817.89,27159.65
"Oct 16, 2023",27162.63,29448.14,27130.47,28519.47
"Oct 17, 2023",28522.1,28618.75,28110.19,28415.75
"Oct 18, 2023",28413.53,28889.01,28174.25,28328.34
"Oct 19, 2023",28332.42,28892.47,28177.99,28719.81
"Oct 20, 2023",28732.81,30104.09,28601.67,29682.95
"Oct 21, 2023",29683.38,30287.48,29481.75,29918.41
"Oct 22, 2023",29918.65,30199.43,29720.31,29993.9
"Oct 23, 2023",30140.69,34370.44,30097.83,33086.23
"Oct 24, 2023",33077.3,35150.43,32880.76,33901.53
"Oct 25, 2023",33916.04,35133.76,33709.11,34502.82
"Oct 26, 2023",34504.29,34832.91,33762.32,34156.65
"Oct 27, 2023",34156.5,34238.21,33416.89,33909.8
"Oct 28, 2023",33907.72,34399.39,33874.8,34089.57
"Oct 29, 2023",34089.37,34743.26,33947.57,34538.48
"Oct 30, 2023",34531.74,34843.93,34110.97,34502.36
"Oct 31, 2023",34500.08,34719.25,34083.31,34667.78
"Nov 01, 2023",34657.27,35527.93,34170.69,35437.25
"Nov 02, 2023",35441.58,35919.84,34401.57,34938.24
"Nov 03, 2023",34942.47,34942.47,34133.44,34732.32
"Nov 04, 2023",34736.32,35256.03,34616.69,35082.2
"Nov 05, 2023",35090.01,35340.34,34594.24,35049.36
"Nov 06, 2023",35044.79,35286.03,34765.36,35037.37
"Nov 07, 2023",35047.79,35892.42,34545.82,35443.56
"Nov 08, 2023",35419.48,35994.42,35147.8,35655.28
"Nov 09, 2023",35633.63,37926.26,35592.1,36693.13
"Nov 10, 2023",36702.25,37493.8,36362.75,37313.97
"Nov 11, 2023",37310.07,37407.09,36773.67,37138.05
"Nov 12, 2023",37133.99,37227.69,36779.12,37054.52
"Nov 13, 2023",37070.3,37405.12,36399.61,36502.36
"Nov 14, 2023",36491.79,36753.35,34948.5,35537.64
"Nov 15, 2023",35548.11,37964.89,35383.78,37880.58
"Nov 16, 2023",37879.98,37934.63,35545.47,36154.77
"Nov 17, 2023",36164.82,36704.48,35901.23,36596.68
"Nov 18, 2023",36625.37,36839.28,36233.31,36585.7
"Nov 19, 2023",36585.77,37509.36,36414.6,37386.55
"Nov 20, 2023",37374.07,37756.82,36882.53,37476.96
"Nov 21, 2023",37469.16,37631.14,35813.81,35813.81
"Nov 22, 2023",35756.55,37856.98,35670.97,37432.34
"Nov 23, 2023",37420.43,37643.92,36923.86,37289.62
"Nov 24, 2023",37296.32,38415.34,37261.61,37720.28
"Nov 25, 2023",37721.41,37892.43,37617.42,37796.79
"Nov 26, 2023",37796.83,37820.3,37162.75,37479.12
"Nov 27, 2023",37454.19,37559.36,36750.13,37254.17
"Nov 28, 2023",37247.99,38368.48,36891.09,37831.09
"Nov 29, 2023",37826.11,38366.11,37612.63,37858.49
"Nov 30, 2023",37861.12,38141.75,37531.14,37712.75
"Dec 01, 2023",37718.01,38954.11,37629.36,38688.75
"Dec 02, 2023",38689.28,39678.94,38652.59,39476.33
"Dec 03, 2023",39472.21,40135.61,39298.16,39978.39
"Dec 04, 2023",39978.63,42371.75,39978.63,41980.1
"Dec 05, 2023",41986.27,44408.66,41421.15,44080.65
"Dec 06, 2023",44080.02,44265.77,43478.08,43746.45
"Dec 07, 2023",43769.13,44042.59,42880.65,43292.66
"Dec 08, 2023",43293.14,44705.52,43125.3,44166.6
"Dec 09, 2023",44180.02,44361.26,43627.6,43725.98
"Dec 10, 2023",43728.38,44034.63,43593.29,43779.7
"Dec 11, 2023",43792.02,43808.38,40234.58,41243.83
"Dec 12, 2023",41238.73,42048.3,40667.56,41450.22
"Dec 13, 2023",41468.46,43429.78,40676.87,42890.74
"Dec 14, 2023",42884.26,43390.86,41767.09,43023.97
"Dec 15, 2023",43028.25,43087.82,41692.97,41929.76
"Dec 16, 2023",41937.74,42664.95,41723.11,42240.12
"Dec 17, 2023",42236.11,42359.5,41274.54,41364.66
"Dec 18, 2023",41348.2,42720.3,40530.26,42623.54
"Dec 19, 2023",42641.51,43354.3,41826.34,42270.53
"Dec 20, 2023",42261.3,44275.59,42223.82,43652.25
"Dec 21, 2023",43648.13,44240.67,43330.05,43869.15
"Dec 22, 2023",43868.99,44367.96,43441.97,43997.9
"Dec 23, 2023",44012.2,44015.7,43351.36,43739.54
"Dec 24, 2023",43728.37,43945.52,42786.92,43016.12
"Dec 25, 2023",43010.57,43765.09,42765.77,43613.14
"Dec 26, 2023",43599.85,43603.18,41676.49,42520.4
"Dec 27, 2023",42518.47,43683.16,42167.58,43442.86
"Dec 28, 2023",43468.2,43804.78,42318.55,42627.86
"Dec 29, 2023",42614.64,43124.32,41424.06,42099.4
"Dec 30, 2023",42091.75,42584.13,41556.23,42156.9
"Dec 31, 2023",42152.1,42860.94,41998.25,42265.19
"Jan 01, 2024",42280.23,44175.44,42214.98,44167.33
"Jan 02, 2024",44187.14,45899.71,44176.95,44957.97
"Jan 03, 2024",44961.6,45503.24,40813.54,42848.18
"Jan 04, 2024",42855.82,44770.02,42675.18,44179.92
"Jan 05, 2024",44192.98,44353.29,42784.72,44162.69
"Jan 06, 2024",44178.95,44227.63,43475.16,43989.2
"Jan 07, 2024",43998.46,44495.57,43662.23,43943.1
"Jan 08, 2024",43948.71,47218.0,43244.08,46970.5
"Jan 09, 2024",46987.64,47893.7,45244.71,46139.73
"Jan 10, 2024",46121.54,47647.22,44483.15,46627.78
"Jan 11, 2024",46656.07,48969.37,45678.64,46368.59
"Jan 12, 2024",46354.79,46498.14,41903.77,42853.17
"Jan 13, 2024",42799.45,43234.66,42464.14,42842.38
"Jan 14, 2024",42842.26,43065.6,41724.61,41796.27
"Jan 15, 2024",41715.07,43319.72,41705.42,42511.97
"Jan 16, 2024",42499.34,43566.27,42086.0,43154.95
"Jan 17, 2024",43132.1,43189.89,42189.31,42742.65
"Jan 18, 2024",42742.31,42876.35,40631.17,41262.06
"Jan 19, 2024",41278.46,42134.16,40297.46,41618.41
"Jan 20, 2024",41624.59,41877.89,41446.82,41665.59
"Jan 21, 2024",41671.49,41855.37,41497.01,41545.79
"Jan 22, 2024",41553.65,41651.21,39450.12,39507.37
"Jan 23, 2024",39518.71,40127.35,38521.89,39845.55
"Jan 24, 2024",39877.59,40483.79,39508.8,40077.07
"Jan 25, 2024",40075.55,40254.48,39545.66,39933.81
"Jan 26, 2024",39936.82,42209.39,39825.69,41816.87
"Jan 27, 2024",41815.63,42195.63,41431.28,42120.05
"Jan 28, 2024",42126.13,42797.18,41696.91,42035.59
"Jan 29, 2024",42030.91,43305.87,41818.33,43288.25
"Jan 30, 2024",43300.23,43838.95,42711.37,42952.61
"Jan 31, 2024",42946.25,43717.41,42298.95,42582.61
"Feb 01, 2024",42569.76,43243.17,41879.19,43075.77
